run_id,paper_experiment,model_scale,model_name,optimizer,optimizer_folder,optimizer_variant,optimizer_display_name,dion_rank_fraction,width_multiplier,ffn_hidden_dim,metric,bucket,site,value,err_low,err_high,n_layers_used,final_samples,final_steps,aggregation,frequency_bucket_reduction
160m_dion_r1_2_1x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,1,768,hard_rank,head,post,71.8,0.0,145.0133972257355,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_1x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,1,768,soft_rank,mid,post,405.46235451878385,233.3738221573882,577.5508868801795,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_1x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,1,768,hard_rank,mid,post,203.905,77.84193575868827,329.9680642413117,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_1x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,1,768,soft_rank,tail,post,344.30266988703215,191.31114015297754,497.29419962108676,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_1x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,1,768,hard_rank,tail,post,131.995,32.650604175081014,231.339395824919,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_2x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,2,1536,soft_rank,head,post,254.9820128121807,0.0,526.8010589640253,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_2x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,2,1536,hard_rank,head,post,52.30500000000001,0.0,178.21846630511646,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_2x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,2,1536,soft_rank,mid,post,761.6598957389095,423.7601974276688,1099.5595940501503,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_2x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,2,1536,hard_rank,mid,post,365.16499999999996,144.51701184918994,585.81298815081,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
160m_dion_r1_2_2x,main_160m_width_sweep,160m,GPT2-160M,Dion,dion_r1_2,dion_r1_2,Dion (1/2),1/2,2,1536,soft_rank,tail,post,752.9693324405379,444.94664984700796,1060.9920150340677,12,5,5200;5400;5600;5800;6000,median_final_steps_per_layer_then_median_over_layers,rank0_local
